dbn,name,schoolyear,fl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,female_per,Total Grads - % of cohort,Total Regents - % of cohort,Advanced Regents - % of cohort,Regents w/o Advanced - % of cohort,Local - % of cohort,Still Enrolled - % of cohort,Dropped Out - % of cohort
27Q475,RICHMOND HILL HIGH SCHOOL,20082009,34.4,3504,16.0,10.0,29.9,15.7,48.6,3.5,52.5,47.5,41.2,21.5,4.4,17.0,19.7,36.1,21.1
27Q480,JOHN ADAMS HIGH SCHOOL,20082009,65.7,3366,10.9,10.5,25.7,29.6,35.3,4.5,53.9,46.1,40.6,27.5,4.6,22.9,13.2,39.7,18.0
27Q650,THE HIGH SCHOOL FOR CONSTRUCTION TRADES,20082009,57.3,612,0.5,4.7,28.6,10.8,41.3,17.3,65.4,34.6,,,,,,,
28Q008,JHS 008 RICHARD S GROSSLEY,20082009,71.6,821,4.1,23.8,14.4,65.9,16.8,1.2,54.2,45.8,,,,,,,
28Q030,PS 030 QUEENS,20082009,61.5,548,2.4,22.1,2.9,83.4,7.8,4.2,52.0,48.0,,,,,,,
28Q040,PS 040 SAMUEL HUNTINGTON,20082009,88.9,501,8.4,11.8,4.0,73.3,18.6,2.0,51.7,48.3,,,,,,,
28Q048,PS 048 WILLIAM WORDSWORTH,20082009,68.0,364,6.0,17.0,8.8,72.5,14.3,2.2,53.8,46.2,,,,,,,
28Q050,PS 050 TALFOURD LAWN ELEMENTARY SCHOOL,20082009,63.8,885,11.5,13.9,18.5,34.0,39.7,5.1,47.3,52.7,,,,,,,
28Q054,PS 054 HILLSIDE,20082009,75.4,572,19.1,15.9,38.6,10.1,47.0,2.3,54.2,45.8,,,,,,,
28Q055,PS 055 MAURE,20082009,65.8,710,3.4,15.5,49.7,14.5,30.4,2.5,54.4,45.6,,,,,,,
28Q072,JHS 072 CATH. & COUNT BASIE,20082009,64.4,807,2.0,16.5,21.8,63.2,13.6,0.6,53.2,46.8,,,,,,,
28Q080,PS 080 THURGOOD MARSHALL MAGNET,20082009,67.2,609,3.8,27.9,3.3,85.4,7.1,1.8,53.4,46.6,,,,,,,
28Q082,PS 082 HAMMOND,20082009,89.2,627,23.3,14.2,38.3,8.9,49.0,3.7,52.5,47.5,,,,,,,
28Q086,PS 086 QUEENS,20082009,74.3,944,21.7,13.2,37.0,16.9,43.9,2.2,49.0,51.0,,,,,,,
28Q099,PS 099 KEW GARDENS,20082009,58.6,747,16.1,17.7,29.9,7.5,36.0,24.5,52.5,47.5,,,,,,,
28Q101,PS 101 SCHOOL IN THE GARDENS,20082009,19.1,640,3.8,14.2,33.1,3.0,14.1,48.4,54.8,45.2,,,,,,,
28Q117,PS 117 J.KELD/BRIARWOOD SCH,20082009,71.6,1140,10.8,8.3,40.5,13.0,29.4,16.5,51.1,48.9,,,,,,,
28Q121,PS 121 QUEENS,20082009,80.1,962,2.0,10.2,58.1,24.5,12.5,3.7,52.1,47.9,,,,,,,
28Q139,PS 139 REGO PARK,20082009,46.7,809,12.5,9.6,35.5,2.8,24.7,36.3,52.0,48.0,,,,,,,
28Q140,PS 140 EDWARD K ELLINGTON,20082009,65.4,776,2.7,17.3,0.9,85.6,11.5,1.7,51.3,48.7,,,,,,,
28Q144,PS 144 COL JEROMUS REMSEN,20082009,23.6,712,5.2,19.0,39.5,8.1,13.8,36.9,52.7,47.3,,,,,,,
28Q157,JHS 157 STEPHEN A HALSEY,20082009,47.1,1076,11.4,23.5,22.9,14.9,23.6,38.3,54.0,46.0,,,,,,,
28Q160,PS 160 WALTER FRANCIS BISHOP,20082009,85.9,747,6.6,18.7,8.7,68.3,15.0,3.6,49.7,50.3,,,,,,,
28Q161,PS 161 ARTHUR ASHE SCHOOL,20082009,81.8,808,9.2,14.1,65.3,10.0,19.8,3.0,52.5,47.5,,,,,,,
28Q174,PS 174 WILLIAM SIDNEY MOUNT,20082009,28.0,579,16.1,16.6,36.3,3.1,23.3,36.6,52.3,47.7,,,,,,,
28Q175,PS 175 THE LYNN GROSS DISCOVERY SCHOOL,20082009,63.2,651,4.3,18.9,14.6,2.9,13.4,68.4,53.6,46.4,,,,,,,
28Q182,PS 182 SAMANTHA SMITH,20082009,85.3,850,42.1,10.9,38.1,10.6,46.7,3.1,48.7,51.3,,,,,,,
28Q190,JHS 190 RUSSELL SAGE,20082009,35.7,795,5.3,11.7,31.8,6.9,24.5,36.6,54.6,45.4,,,,,,,
28Q196,PS 196 GRAND CENTRAL PKWY,20082009,14.9,679,6.0,9.4,40.6,2.7,12.7,43.6,53.2,46.8,,,,,,,
28Q206,PS 206 HORACE HARDING,20082009,66.8,639,12.8,14.9,22.1,21.1,26.4,24.4,52.9,47.1,,,,,,,
28Q217,JHS 217 ROBERT A VAN WYCK,20082009,68.0,1185,11.6,13.6,38.2,13.7,44.2,3.4,52.7,47.3,,,,,,,
28Q220,PS 220 EDWARD MANDEL,20082009,57.5,481,22.5,23.1,22.9,6.2,24.9,45.5,59.0,41.0,,,,,,,
28Q284,YORK EARLY COLLEGE ACADEMY,20082009,49.4,243,0.0,6.2,15.6,69.5,11.1,1.6,51.9,48.1,,,,,,,
28Q303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,20082009,55.72,102,10.8,4.9,19.6,3.9,11.8,60.8,45.1,54.9,,,,,,,
28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,20082009,55.72,87,2.3,18.4,34.5,44.8,16.1,3.4,59.8,40.2,,,,,,,
28Q440,FOREST HILLS HIGH SCHOOL,20082009,22.2,3642,8.2,8.8,24.0,9.7,29.7,35.9,51.6,48.4,74.4,57.8,25.8,32.1,16.6,17.5,7.4
28Q470,JAMAICA HIGH SCHOOL,20082009,19.5,1505,15.8,9.9,22.8,57.7,18.1,0.5,50.8,49.2,39.4,31.0,5.2,25.8,8.4,38.4,20.7
28Q505,HILLCREST HIGH SCHOOL,20082009,32.0,3286,11.9,8.5,28.1,46.9,22.2,2.0,41.3,58.7,57.0,30.4,5.6,24.8,26.6,28.8,13.4
28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION,20082009,37.3,2684,1.1,7.3,42.8,26.9,25.1,4.6,67.6,32.4,80.8,69.2,56.3,12.9,11.6,10.8,5.5
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHO,20082009,44.0,623,,0.0,34.2,47.7,15.4,2.1,36.0,64.0,91.1,90.0,72.2,17.8,1.1,6.7,2.2
28Q687,QUEENS HIGH SCHOOL FOR SCIENCES AT YORK COLLEGE,20082009,25.6,404,0.0,1.0,64.6,14.1,8.9,12.4,49.5,50.5,90.8,90.8,85.1,5.7,0.0,9.2,0.0
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFET,20082009,42.7,575,0.9,9.2,5.0,77.9,14.4,1.7,47.3,52.7,64.8,41.4,6.3,35.2,23.4,29.7,5.5
28Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL QUEENS,20082009,56.9,301,0.7,5.6,14.0,68.4,15.9,0.7,0.0,100.0,,,,,,,
29Q015,PS 015 JACKIE ROBINSON,20082009,55.3,449,0.9,14.0,0.7,89.5,4.2,2.7,52.1,47.9,,,,,,,
29Q033,PS 033 EDWARD M. FUNK,20082009,58.8,1012,7.9,10.2,38.7,27.1,25.7,5.9,50.5,49.5,,,,,,,
29Q034,PS 034 JOHN HARVARD,20082009,80.7,488,7.8,15.0,5.7,79.1,13.1,1.6,48.4,51.6,,,,,,,
29Q035,PS 035 NATHANIEL WOODHULL,20082009,68.8,608,10.5,10.7,24.3,43.9,27.1,2.1,48.8,51.2,,,,,,,
29Q036,PS 036 ST ALBANS SCHOOL,20082009,57.5,479,1.0,16.3,0.8,87.3,5.6,4.2,52.8,47.2,,,,,,,
29Q037,CYNTHIA JENKINS SCHOOL,20082009,65.8,598,2.8,17.7,1.0,89.6,6.4,1.7,51.2,48.8,,,,,,,
29Q038,PS 038 ROSEDALE,20082009,66.7,317,3.2,18.9,2.2,89.3,6.0,1.3,52.4,47.6,,,,,,,
29Q052,PS 052 QUEENS,20082009,73.3,598,3.5,14.7,2.3,88.5,5.9,2.3,50.8,49.2,,,,,,,
29Q059,I S 059 SPRINGFIELD GARDENS,20082009,56.9,816,0.6,16.3,1.5,93.4,4.4,0.5,51.1,48.9,,,,,,,
29Q095,PS 095 EASTWOOD,20082009,77.0,1280,26.0,8.1,40.0,18.5,37.0,4.1,49.2,50.8,,,,,,,
29Q109,JEAN NUZZI INTERMEDIATE SCHOOL,20082009,49.9,1269,5.9,11.7,27.8,48.1,21.1,1.5,52.2,47.8,,,,,,,
29Q116,PS 116 WILLIAM C. HUGHLEY,20082009,78.4,889,6.2,11.6,5.5,74.7,15.2,1.3,46.8,53.2,,,,,,,
29Q118,PS 118 LORRAINE HANSBERRY,20082009,85.0,656,4.6,19.1,1.4,81.6,9.9,2.6,49.4,50.6,,,,,,,
29Q131,PS 131 ABIGAIL ADAMS,20082009,73.0,778,19.9,9.5,66.3,13.9,9.4,9.3,49.7,50.3,,,,,,,
29Q132,PS 132 RALPH BUNCHE,20082009,56.6,382,0.5,13.1,0.8,92.1,4.2,1.3,50.0,50.0,,,,,,,
29Q134,PS 134 HOLLIS,20082009,66.3,482,9.8,20.5,4.1,81.5,8.7,3.1,50.2,49.8,,,,,,,
29Q135,THE BELLAIRE SCHOOL,20082009,76.7,1152,8.9,11.6,35.0,33.9,22.5,4.8,53.1,46.9,,,,,,,
29Q136,PS 136 ROY WILKINS,20082009,70.0,725,3.6,14.2,0.7,90.3,3.9,1.8,47.6,52.4,,,,,,,
29Q138,PS 138 SUNRISE,20082009,72.3,918,2.8,11.0,1.9,86.3,8.2,2.1,52.6,47.4,,,,,,,
29Q147,PS 147 RONALD MCNAIR,20082009,58.7,912,3.6,9.0,1.4,91.3,3.7,2.3,51.9,48.1,,,,,,,
29Q156,PS 156 LAURELTON,20082009,47.8,818,2.3,14.5,0.6,94.0,2.8,1.3,50.6,49.4,,,,,,,
29Q176,PS 176 CAMBRIA HEIGHTS,20082009,80.3,694,1.9,10.1,1.4,92.5,2.7,2.0,46.1,53.9,,,,,,,
29Q181,PS 181 BROOKFIELD,20082009,74.8,416,3.4,14.4,0.5,91.3,4.8,2.6,55.8,44.2,,,,,,,
29Q192,IS 192 THE LINDEN,20082009,78.3,682,4.7,20.5,1.3,90.3,7.6,0.4,51.5,48.5,,,,,,,
29Q195,PS 195 WILLIAM HABERLE,20082009,57.7,706,1.0,15.2,2.4,87.7,5.8,3.0,52.1,47.9,,,,,,,
29Q208,P.S./I.S. 208,20082009,28.0,734,1.2,9.4,10.2,76.8,9.5,2.9,48.0,52.0,,,,,,,
29Q231,IS 231 MAGNETECH 2000,20082009,31.6,807,3.3,16.4,1.4,93.1,4.5,0.6,53.5,46.5,,,,,,,
29Q238,I S 238 SUSAN B ANTHONY,20082009,66.8,1552,9.1,12.0,24.7,45.4,27.8,1.1,49.8,50.2,,,,,,,
29Q248,QUEENS PREPARATORY ACADEMY,20082009,33.5,358,2.8,11.5,3.6,85.8,7.8,1.1,52.0,48.0,,,,,,,
29Q251,PS 251 QUEENS,20082009,44.5,385,1.0,14.3,1.3,88.1,2.3,3.6,49.1,50.9,,,,,,,
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE B,20082009,35.5,521,1.0,12.3,2.1,93.1,3.3,0.8,50.9,49.1,,,,,,,
29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,20082009,57.1,403,3.0,13.4,3.0,85.6,6.9,0.5,55.6,44.4,72.0,32.3,0.0,32.3,39.8,26.9,1.1
29Q268,P.S. 268,20082009,63.5,539,4.6,15.8,21.2,56.8,16.7,1.5,50.3,49.7,,,,,,,
29Q270,P.S. 270,20082009,36.0,636,0.6,11.5,1.6,90.6,2.4,2.0,47.8,52.2,,,,,,,
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCI,20082009,44.7,401,1.5,12.7,9.0,70.3,17.2,2.5,46.9,53.1,64.6,46.2,10.8,35.4,18.5,24.6,10.8
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD,20082009,47.0,299,1.3,16.7,2.7,81.3,14.0,1.3,44.1,55.9,,,,,,,
29Q295,PS/IS 295,20082009,75.3,374,9.6,11.2,25.4,26.5,38.2,6.4,53.5,46.5,,,,,,,
29Q492,MATH SCIENCE RESEARCH AND TECHNOLOGY MAGNE,20082009,30.0,490,2.7,7.6,9.4,78.4,9.4,1.2,60.6,39.4,72.59999999999998,55.8,9.7,46.0,16.8,18.6,7.1
29Q494,LAW GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL,20082009,24.1,530,1.3,13.8,4.9,79.4,13.8,0.8,44.9,55.1,66.2,50.0,11.8,38.2,16.2,22.1,11.8
29Q496,BUSINESS COMPUTER APPLICATIONS & ENTREPRENEURSHI,20082009,24.5,498,2.4,14.5,4.8,85.1,7.6,0.8,67.9,32.1,60.4,29.7,1.1,28.6,30.8,30.8,7.7
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,20082009,64.2,488,2.9,9.4,1.8,88.3,8.4,0.6,44.1,55.9,72.59999999999998,61.6,9.6,52.1,11.0,19.2,8.2
30Q002,PS 002 ALFRED ZIMBERG,20082009,64.1,645,21.9,15.7,20.5,3.1,39.5,36.7,50.1,49.9,,,,,,,
30Q010,IS 010 HORACE GREELEY,20082009,91.4,930,13.4,13.0,26.0,7.2,47.3,19.5,54.2,45.8,,,,,,,
30Q011,PS 011 KATHRYN PHELAN,20082009,69.4,1190,21.5,8.9,42.4,1.3,42.6,13.2,48.2,51.8,,,,,,,
30Q017,PS 017 HENRY DAVID THOREAU,20082009,77.4,698,26.2,15.2,19.5,8.5,53.3,16.5,51.9,48.1,,,,,,,
30Q069,PS 069 JACKSON HEIGHTS,20082009,62.3,1248,19.9,7.9,44.2,1.0,39.4,14.7,50.2,49.8,,,,,,,
30Q070,PS 070 QUEENS,20082009,70.0,1051,19.0,10.8,21.5,2.3,42.5,33.3,53.2,46.8,,,,,,,
30Q076,PS 076 WILLIAM HALLET,20082009,76.7,620,15.6,30.5,6.1,30.2,51.3,11.5,53.7,46.3,,,,,,,
30Q078,PS 078,20082009,57.7,255,8.6,14.5,14.5,8.2,36.9,37.6,51.8,48.2,,,,,,,
30Q084,PS 084 STEINWAY,20082009,71.1,408,16.2,17.9,16.2,2.2,40.9,40.0,49.8,50.2,,,,,,,
30Q085,PS 085 JUDGE CHARLES VALLONE,20082009,69.2,463,17.7,12.3,24.8,2.4,35.9,35.9,49.7,50.3,,,,,,,
30Q092,PS 092 HARRY T STEWART SR.,20082009,89.4,856,47.7,15.2,2.0,4.6,92.5,0.7,49.8,50.2,,,,,,,
30Q111,PS 111 JACOB BLACKWELL,20082009,91.8,391,16.9,22.0,4.1,41.9,48.8,4.6,50.6,49.4,,,,,,,
30Q112,PS 112 DUTCH KILLS,20082009,88.3,476,18.9,18.3,24.8,18.5,45.6,9.0,55.0,45.0,,,,,,,
30Q122,PS 122 MAMIE FAY,20082009,51.6,1381,5.8,10.7,30.3,6.4,25.3,37.0,50.5,49.5,,,,,,,
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING,20082009,81.6,623,17.7,22.2,14.9,20.4,56.7,6.9,53.0,47.0,,,,,,,
30Q127,PS 127 AEROSPACE SCIENCE MAGNE,20082009,64.1,1197,26.6,11.5,7.7,22.6,65.8,3.1,53.0,47.0,,,,,,,
30Q141,IS 141 THE STEINWAY,20082009,62.5,1011,6.9,14.7,22.0,5.3,43.0,29.3,57.2,42.8,,,,,,,
30Q145,IS 145 JOSEPH PULITZER,20082009,72.4,1906,18.6,10.2,9.5,2.8,85.7,1.8,49.8,50.2,,,,,,,
30Q148,PS 148 QUEENS,20082009,70.4,1142,23.7,13.3,11.7,2.4,80.6,4.8,49.0,51.0,,,,,,,
30Q149,PS 149 CHRISTA MCAULIFFE,20082009,80.8,1169,45.8,9.8,11.2,0.9,83.2,4.3,48.7,51.3,,,,,,,
30Q150,PS 150 QUEENS,20082009,66.1,1248,22.0,11.8,33.8,3.1,45.4,16.8,52.3,47.7,,,,,,,
30Q151,PS 151 MARY D. CARTER,20082009,77.7,547,19.7,17.2,20.8,12.2,50.5,15.0,56.7,43.3,,,,,,,
30Q152,PS 152 GWENDOLYN ALLEYNE,20082009,74.8,1298,31.9,7.8,46.8,1.1,44.9,7.0,51.0,49.0,,,,,,,
30Q166,PS 166 HENRY GRADSTEIN,20082009,79.7,1071,23.6,14.1,29.7,5.1,45.2,19.2,50.0,50.0,,,,,,,
30Q171,PS 171 PETER G VAN ALST,20082009,88.7,651,16.1,16.3,24.7,17.7,47.3,10.3,48.5,51.5,,,,,,,
30Q204,IS 204 OLIVER W HOLMES,20082009,79.7,783,12.0,19.5,18.3,21.3,53.8,6.4,49.9,50.1,,,,,,,
30Q212,PS 212,20082009,73.9,717,18.7,14.2,15.3,1.7,72.7,10.2,46.4,53.6,,,,,,,
30Q222,F F CHRISTOPHER A SANTORA SCHL,20082009,77.6,342,21.6,8.2,9.9,1.2,78.1,10.5,52.6,47.4,,,,,,,
30Q227,I S 227 LOUIS ARMSTRONG,20082009,51.6,1481,3.4,13.6,16.7,16.8,34.9,31.5,49.0,51.0,,,,,,,
30Q228,PS 228 ECC,20082009,79.0,382,27.7,13.4,12.3,2.6,82.7,2.1,50.0,50.0,,,,,,,
30Q230,INTERMEDIATE SCHOOL 230,20082009,76.9,964,13.5,13.1,42.1,1.9,50.8,5.2,52.7,47.3,,,,,,,
30Q234,P.S. 234,20082009,76.7,690,25.7,10.6,25.5,4.9,43.8,25.2,48.0,52.0,,,,,,,
30Q235,ACADEMY FOR NEW AMERICANS,20082009,89.1,110,77.3,0.0,27.3,0.0,63.6,9.1,48.2,51.8,,,,,,,
30Q286,YOUNG WOMEN'S LEADERSHIP SCHOOL ASTORIA,20082009,58.5,243,4.5,3.7,27.2,6.2,46.9,19.8,0.0,100.0,,,,,,,
30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,20082009,55.72,124,1.6,13.7,6.5,21.0,50.0,18.5,48.4,51.6,,,,,,,
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,20082009,24.9,3111,19.7,10.3,26.9,8.2,49.0,15.2,53.1,46.9,49.1,36.4,12.2,24.2,12.7,30.7,19.1
30Q450,LONG ISLAND CITY HIGH SCHOOL,20082009,60.2,3204,13.7,11.9,15.7,13.9,58.1,11.7,52.4,47.6,52.3,45.5,12.5,33.0,6.8,33.4,12.8
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,20082009,22.4,650,0.6,2.3,10.8,20.6,29.5,37.7,31.1,68.9,97.4,94.0,40.5,53.4,3.4,2.6,0.0
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,20082009,66.0,976,9.1,16.1,15.2,16.0,55.8,12.6,67.5,32.5,67.2,61.2,21.1,40.1,6.0,17.2,14.7
30Q555,NEWCOMERS HIGH SCHOOL,20082009,69.0,864,88.5,0.0,31.9,4.6,57.1,6.3,54.5,45.5,56.0,51.3,20.9,30.3,4.7,34.6,9.4
30Q575,ACADEMY OF AMERICAN STUDIES,20082009,42.0,643,5.6,9.8,32.0,10.4,32.2,25.2,43.1,56.9,85.7,85.7,52.1,33.6,0.0,12.9,1.4
30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,20082009,32.2,428,0.5,0.5,23.4,8.4,29.7,38.1,43.7,56.3,96.4,92.9,46.4,46.4,3.6,3.6,0.0
31R001,PS 001 TOTTENVILLE,20082009,18.6,540,2.6,16.5,1.1,0.7,10.9,86.3,50.7,49.3,,,,,,,
31R002,I S 002 GEORGE L EGBERT,20082009,42.9,929,4.0,20.7,6.2,6.6,22.9,63.8,50.2,49.8,,,,,,,
31R003,PS 003 THE MARGARET GIOIOSA SCHOOL,20082009,15.6,839,1.9,12.9,4.2,0.2,6.3,88.6,47.9,52.1,,,,,,,
31R004,PS 004 MAURICE WOLLIN,20082009,27.8,792,3.3,22.1,7.2,1.5,13.8,76.0,55.2,44.8,,,,,,,
31R006,PS 6 CPL ALLAN F KIVLEHAN SCHL,20082009,16.9,879,3.6,22.5,2.2,0.6,10.9,85.8,52.8,47.2,,,,,,,
31R007,IS 007 ELIAS BERNSTEIN,20082009,14.6,1166,0.9,13.6,4.8,1.5,7.2,86.2,51.5,48.5,,,,,,,
31R008,PS 8 SHIRLEE SOLOMON,20082009,24.8,454,3.3,18.1,3.3,0.9,13.7,81.7,51.5,48.5,,,,,,,
31R011,PS 011 THOMAS DONGAN,20082009,56.4,293,9.9,28.3,4.4,16.7,33.4,45.1,53.9,46.1,,,,,,,
31R013,PS 013 M L LINDENMEYER,20082009,69.3,748,8.6,12.2,13.9,23.4,33.8,27.9,50.3,49.7,,,,,,,
31R014,PS 014 CORNELIUS VANDERBILT,20082009,87.3,634,6.2,23.0,1.9,45.1,45.6,6.9,51.9,48.1,,,,,,,
31R016,PS 016 JOHN J DRISCOLL,20082009,68.6,1021,28.2,16.8,6.8,30.1,53.8,8.3,49.8,50.2,,,,,,,
31R018,PS 018 JOHN G WHITTIER,20082009,84.2,572,7.0,33.0,1.7,44.6,46.0,6.3,53.5,46.5,,,,,,,
31R019,PS 019 THE CURTIS SCHOOL,20082009,70.8,659,14.3,21.2,6.4,20.6,53.9,18.1,52.7,47.3,,,,,,,
31R020,PS 020 PORT RICHMOND,20082009,91.1,472,26.9,16.5,0.8,19.5,71.4,7.8,51.5,48.5,,,,,,,
31R021,PS 21 MARGARET EMERYELM PARK,20082009,79.5,545,19.1,15.4,2.6,27.5,57.8,10.6,47.2,52.8,,,,,,,
31R022,PS 022 GRANITEVILLE,20082009,66.6,1244,8.1,16.9,11.1,24.0,42.3,21.5,50.9,49.1,,,,,,,
31R023,PS 023 RICHMONDTOWN,20082009,20.8,562,2.3,20.6,3.4,2.5,11.4,82.0,52.8,47.2,,,,,,,
31R024,I S 024 MYRA S BARNES,20082009,20.0,1503,1.1,17.5,3.6,1.5,9.0,85.7,52.8,47.2,,,,,,,
31R026,PS 026 THE CARTERET SCHOOL,20082009,52.5,190,8.9,20.0,5.8,6.3,33.2,53.7,50.5,49.5,,,,,,,
31R027,IS 027 ANNING S PRALL,20082009,55.1,1007,8.1,24.2,9.6,23.5,38.1,28.1,55.6,44.4,,,,,,,
31R029,PS 029 BARDWELL,20082009,39.7,635,2.5,16.4,15.3,10.4,14.6,58.9,49.4,50.6,,,,,,,
31R030,PS 030 WESTERLEIGH,20082009,22.8,834,2.4,22.8,7.2,4.0,18.0,70.4,54.0,46.0,,,,,,,
31R031,PS 031 WILLIAM T DAVIS,20082009,83.0,539,5.9,25.2,2.4,53.1,31.4,11.5,54.5,45.5,,,,,,,
31R032,PS 032 THE GIFFORD SCHOOL,20082009,20.3,920,2.3,13.9,4.2,1.3,8.2,84.8,52.1,47.9,,,,,,,
31R034,I S 034 TOTTENVILLE,20082009,17.7,1181,0.9,14.6,3.1,0.7,6.4,89.4,49.6,50.4,,,,,,,
31R035,PS 035 CLOVE VALLEY,20082009,35.6,349,3.7,10.9,11.5,17.8,18.1,52.4,49.3,50.7,,,,,,,
31R036,PS 036 J C DRUMGOOLE,20082009,16.2,922,1.7,17.2,3.8,0.3,6.3,89.3,52.0,48.0,,,,,,,
31R038,PS 038 GEORGE CROMWELL,20082009,60.1,390,8.7,22.3,4.4,5.1,23.8,65.4,50.3,49.7,,,,,,,
31R039,PS 39 FRANCIS J MURPHY JR.,20082009,55.5,506,8.7,11.1,13.0,3.8,25.1,57.3,47.4,52.6,,,,,,,
31R041,PS 041 NEW DORP,20082009,45.5,669,8.7,14.1,6.1,3.1,24.7,65.0,53.1,46.9,,,,,,,
31R042,PS 042 ELTINGVILLE,20082009,20.7,985,1.0,17.0,4.4,0.7,8.2,86.5,51.7,48.3,,,,,,,
31R044,PS 044 THOMAS C BROWN,20082009,83.4,836,9.2,28.1,2.4,47.2,39.0,10.6,50.4,49.6,,,,,,,
31R045,PS 045 JOHN TYLER,20082009,45.6,999,4.5,13.1,5.9,21.8,32.1,39.1,52.0,48.0,,,,,,,
31R046,PS 046 ALBERT V. MANISCALCO,20082009,53.0,313,9.6,25.6,7.0,16.6,26.8,49.2,53.7,46.3,,,,,,,
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,20082009,15.4,455,0.0,10.5,13.2,14.1,16.0,55.6,41.3,58.7,,,,,,,
31R048,PS 048 WILLIAM C WILCOX,20082009,36.3,453,6.2,9.5,20.8,4.9,16.1,57.8,50.6,49.4,,,,,,,
31R049,I S 049 BERTHA A DREYFUS,20082009,71.4,902,8.9,27.7,10.5,44.0,31.0,13.6,50.9,49.1,,,,,,,
31R050,PS 050 FRANK HANKINSON,20082009,23.9,612,5.2,19.9,6.5,1.1,9.0,82.0,51.8,48.2,,,,,,,
31R051,I S 051 EDWIN MARKHAM,20082009,61.1,1170,6.6,21.2,9.1,22.7,41.5,26.4,53.4,46.6,,,,,,,
31R052,PS 052 JOHN C THOMPSON,20082009,38.9,653,11.9,25.3,8.7,3.1,14.7,72.9,52.8,47.2,,,,,,,
31R053,PS 053 BAY TERRACE,20082009,17.0,689,1.6,20.5,3.8,2.5,9.1,83.2,54.9,45.1,,,,,,,
31R054,PS 054 CHARLES W LENG,20082009,40.9,878,8.2,13.8,35.4,7.2,18.6,38.5,49.2,50.8,,,,,,,
31R055,PS 055 HENRY M BOEHM,20082009,13.7,705,1.0,16.2,4.7,0.4,5.1,88.7,48.9,51.1,,,,,,,
31R056,PS 56 THE LOUIS DESARIO SCHOOL,20082009,19.2,766,1.0,15.0,3.7,0.9,7.4,86.8,49.9,50.1,,,,,,,
31R057,PS 057 HUBERT H HUMPHREY,20082009,82.6,681,9.4,29.4,3.2,59.3,30.5,5.9,49.9,50.1,,,,,,,
31R058,S.S. COLUMBIA SCHOOL,20082009,39.4,752,7.4,21.3,18.2,4.9,22.7,53.9,53.1,46.9,,,,,,,
31R060,PS 060 ALICE AUSTEN,20082009,55.5,880,4.3,23.1,9.0,4.8,20.5,64.9,51.7,48.3,,,,,,,
31R061,I S 061 WILLIAM A MORRIS,20082009,53.9,1363,5.4,18.8,4.8,38.9,33.3,22.6,44.7,55.3,,,,,,,
31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,20082009,37.84,139,1.4,20.9,9.4,18.7,20.9,48.9,51.1,48.9,,,,,,,
31R064,MCCOWN EXPEDITIONARY LEARNING SCHOOL,20082009,37.84,134,3.7,25.4,4.5,24.6,20.9,48.5,45.5,54.5,,,,,,,
31R065,ACADEMY OF INNOVATIVE LEARNING,20082009,37.84,148,3.4,12.8,1.4,28.4,16.9,37.8,52.0,48.0,,,,,,,
31R069,PS 069 DANIEL D TOMPKINS,20082009,39.3,859,5.4,14.2,15.0,4.1,20.0,60.5,48.5,51.5,,,,,,,
31R072,IS 072 ROCCO LAURIE,20082009,39.4,1828,5.4,19.9,17.7,16.8,22.2,43.1,52.8,47.2,,,,,,,
31R075,I S 075 FRANK D PAULO,20082009,18.4,1268,1.3,15.1,6.9,2.2,9.7,80.8,50.7,49.3,,,,,,,
31R080,MICHAEL J. PETRIDES HIGH SCHOOL,20082009,27.0,1304,1.2,15.2,8.4,17.6,16.6,57.1,50.7,49.3,93.1,85.3,53.9,31.4,7.8,4.9,1.0
31R440,NEW DORP HIGH SCHOOL,20082009,40.6,2148,4.6,14.7,6.7,14.2,22.6,56.2,52.7,47.3,62.9,43.6,17.6,26.0,19.3,25.6,9.7
